carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,disruption_cost,total_additional_cost,cargo_value,weight_kg
CMA_CGM,Dubai-London,2025-09-27,0.0,0.0,0.0,1518.18,7685.78,12608.14
UPS,Los_Angeles-Tokyo,2025-01-03,1440.0,0.0,0.0,0.0,35180.34,17517.81
UPS,Shanghai-Los_Angeles,2024-10-01,-739.0,0.0,0.0,3090.77,14875.64,13260.78
CMA_CGM,New_York-Hamburg,2025-01-08,0.0,0.0,0.0,1357.98,12761.1,14221.6
CMA_CGM,Rotterdam-New_York,2025-02-24,1440.0,0.0,0.0,505.4,18057.71,6104.03
CMA_CGM,Los_Angeles-Tokyo,2024-12-29,2880.0,0.0,0.0,0.0,6582.9,12501.77
UPS,New_York-Hamburg,2025-03-21,-65.0,0.0,0.0,0.0,7499.72,19625.16
CMA_CGM,London-Singapore,2025-07-18,4320.0,0.0,0.0,0.0,15817.59,3022.97
CMA_CGM,Los_Angeles-Tokyo,2025-01-10,10080.0,4320.0,5400.0,5682.02,11328.46,860.08
Kuehne_Nagel,New_York-Hamburg,2025-02-04,8640.0,4320.0,7200.0,8126.89,26740.86,6412.45
Maersk,Dubai-London,2025-01-24,-187.0,0.0,0.0,1882.19,10003.34,12844.25
FedEx,Rotterdam-New_York,2025-05-13,1440.0,0.0,0.0,0.0,26735.97,14813.46
DHL,Singapore-Hamburg,2025-07-06,-595.0,0.0,0.0,1490.81,60381.59,18326.44
FedEx,Los_Angeles-Tokyo,2025-05-09,0.0,0.0,0.0,636.98,15254.65,10429.71
Maersk,Hong_Kong-Tokyo,2024-10-03,-643.0,0.0,0.0,0.0,25092.36,335.06
DHL,Dubai-London,2025-01-08,2880.0,0.0,0.0,1029.49,25982.76,13336.68
COSCO,Singapore-Hamburg,2025-06-09,0.0,0.0,0.0,0.0,14134.43,6590.34
CMA_CGM,Singapore-Hamburg,2025-02-15,1440.0,0.0,0.0,1554.18,23030.07,15609.56
Maersk,London-Singapore,2025-06-25,0.0,0.0,0.0,0.0,19480.99,18838.3
Kuehne_Nagel,London-Singapore,2024-12-29,-945.0,0.0,0.0,978.16,75773.58,7868.41
COSCO,Shanghai-Rotterdam,2024-10-23,-961.0,0.0,0.0,0.0,11924.22,10714.34
CMA_CGM,Los_Angeles-Tokyo,2025-06-15,2880.0,0.0,0.0,0.0,181715.78,6534.66
UPS,Hong_Kong-Tokyo,2024-11-13,-869.0,0.0,0.0,0.0,12225.44,3846.69
MSC,Los_Angeles-Tokyo,2025-03-28,2880.0,0.0,0.0,0.0,19006.63,4513.01
Maersk,New_York-Hamburg,2025-01-26,-1063.0,0.0,0.0,1498.18,30037.85,3673.85
UPS,Dubai-London,2024-11-30,-632.0,0.0,0.0,0.0,46566.72,3552.04
Maersk,Rotterdam-New_York,2025-03-05,5760.0,2880.0,3600.0,3940.9,4120.23,12781.26
Kuehne_Nagel,Hong_Kong-Tokyo,2025-06-22,-1186.0,0.0,0.0,0.0,70730.59,11903.99
Maersk,Rotterdam-New_York,2025-04-12,7200.0,4320.0,5400.0,7802.26,31124.31,7706.28
UPS,London-Singapore,2025-09-22,1440.0,0.0,0.0,2864.11,4344.57,12031.64
Kuehne_Nagel,Rotterdam-New_York,2025-09-11,0.0,0.0,0.0,802.5,3113.6,1867.03
DHL,Mumbai-Dubai,2025-09-08,2880.0,0.0,0.0,851.61,13233.54,12426.6
FedEx,London-Singapore,2025-06-29,-160.0,0.0,0.0,489.51,56716.58,5051.76
CMA_CGM,London-Singapore,2025-07-24,-488.0,0.0,0.0,766.12,44963.6,11150.18
Maersk,Shanghai-Los_Angeles,2025-01-27,5760.0,0.0,0.0,2132.37,24401.89,15364.01
CMA_CGM,Rotterdam-New_York,2025-06-24,0.0,0.0,0.0,735.47,10400.71,15836.08
MSC,Hong_Kong-Tokyo,2024-11-13,0.0,0.0,0.0,1688.62,10470.56,17678.74
UPS,London-Singapore,2025-06-04,0.0,0.0,0.0,0.0,16461.32,6342.81
CMA_CGM,Hong_Kong-Tokyo,2025-09-19,1440.0,0.0,0.0,1167.06,18678.55,11182.12
UPS,London-Singapore,2025-09-29,-793.0,0.0,0.0,302.84,16386.87,16584.69
CMA_CGM,Singapore-Hamburg,2025-01-21,4320.0,0.0,0.0,532.93,20858.78,13642.21
FedEx,Hong_Kong-Tokyo,2025-02-18,0.0,0.0,0.0,511.57,138230.97,18493.81
FedEx,New_York-Hamburg,2025-05-25,11520.0,7200.0,9000.0,9000.0,64280.55,10558.98
Kuehne_Nagel,Rotterdam-New_York,2024-12-23,-1380.0,0.0,0.0,791.0,8515.37,12565.11
FedEx,Mumbai-Dubai,2024-12-23,0.0,0.0,0.0,773.52,23657.86,6516.64
Kuehne_Nagel,Los_Angeles-Tokyo,2024-11-19,8640.0,2880.0,4800.0,4800.0,73410.55,3970.74
FedEx,Singapore-Hamburg,2025-04-02,2880.0,0.0,0.0,2490.06,23359.12,3698.4
FedEx,Rotterdam-New_York,2024-11-27,0.0,0.0,0.0,1686.42,34096.74,10101.57
FedEx,Shanghai-Los_Angeles,2025-03-24,5760.0,0.0,0.0,1709.94,16243.05,17901.79
UPS,Shanghai-Los_Angeles,2025-07-16,2880.0,0.0,0.0,3346.64,2882.76,6459.55
Maersk,Dubai-London,2025-05-22,0.0,0.0,0.0,518.18,130394.68,10333.99
Kuehne_Nagel,Mumbai-Dubai,2025-02-21,0.0,0.0,0.0,0.0,4895.58,6971.03
CMA_CGM,Shanghai-Rotterdam,2025-03-09,4320.0,0.0,0.0,5098.96,41806.44,11461.54
FedEx,Los_Angeles-Tokyo,2025-06-28,-1013.0,0.0,0.0,3514.4,29137.6,13742.44
UPS,Los_Angeles-Tokyo,2025-04-30,0.0,0.0,0.0,820.57,7272.47,16999.39
UPS,London-Singapore,2025-09-18,-68.0,0.0,0.0,370.41,20770.6,19301.83
UPS,Shanghai-Los_Angeles,2025-03-30,4320.0,0.0,0.0,805.32,60990.74,14172.45
Kuehne_Nagel,Los_Angeles-Tokyo,2025-07-20,2880.0,0.0,0.0,656.71,12514.07,2546.38
Maersk,London-Singapore,2025-04-25,-808.0,0.0,0.0,1229.48,4723.2,11818.58
Kuehne_Nagel,Shanghai-Los_Angeles,2025-08-06,2880.0,0.0,0.0,0.0,58314.56,6658.59
CMA_CGM,Singapore-Hamburg,2025-06-13,23040.0,17280.0,14400.0,14964.57,37925.93,3295.41
Maersk,Hong_Kong-Tokyo,2025-08-15,1440.0,0.0,0.0,256.44,12831.03,14889.48
DHL,London-Singapore,2024-12-22,0.0,0.0,0.0,1549.31,118233.09,2406.86
COSCO,London-Singapore,2025-07-21,-473.0,0.0,0.0,1418.83,16180.67,6345.02
UPS,Los_Angeles-Tokyo,2025-01-03,1440.0,0.0,0.0,2258.64,11490.4,7103.83
Kuehne_Nagel,Los_Angeles-Tokyo,2025-06-20,1440.0,0.0,0.0,0.0,69843.45,14534.78
DHL,Mumbai-Dubai,2025-07-19,-1038.0,0.0,0.0,0.0,9495.34,1621.42
MSC,Dubai-London,2025-05-18,-905.0,0.0,0.0,684.22,17934.93,12659.24
Kuehne_Nagel,Dubai-London,2025-09-03,-139.0,0.0,0.0,0.0,22511.92,9033.35
FedEx,Los_Angeles-Tokyo,2025-07-31,0.0,0.0,0.0,1037.55,4530.77,9054.75
COSCO,Singapore-Hamburg,2024-10-30,0.0,0.0,0.0,0.0,90899.89,13740.93
FedEx,Los_Angeles-Tokyo,2025-04-21,1440.0,0.0,0.0,1037.33,39965.28,18923.12
Maersk,Dubai-London,2025-03-21,4320.0,0.0,0.0,442.49,61187.4,4777.4
COSCO,London-Singapore,2025-04-22,2880.0,0.0,0.0,2732.12,36439.99,10355.75
Kuehne_Nagel,New_York-Hamburg,2025-06-29,0.0,0.0,0.0,1629.99,22468.47,13912.03
CMA_CGM,Rotterdam-New_York,2025-02-16,1440.0,0.0,0.0,1527.93,5515.68,8773.8
DHL,London-Singapore,2024-10-29,2880.0,0.0,0.0,1113.91,168227.78,7949.8
CMA_CGM,Shanghai-Los_Angeles,2025-09-20,0.0,0.0,0.0,0.0,4985.55,9956.15
Kuehne_Nagel,Dubai-London,2025-05-06,0.0,0.0,0.0,2444.98,2255.72,9945.52
Maersk,New_York-Hamburg,2024-11-11,0.0,0.0,0.0,0.0,28102.18,18955.48
FedEx,Shanghai-Rotterdam,2024-10-22,1440.0,0.0,0.0,0.0,7606.48,10155.75
COSCO,New_York-Hamburg,2025-08-16,0.0,0.0,0.0,1306.61,4286.15,4903.45
CMA_CGM,New_York-Hamburg,2025-04-29,0.0,0.0,0.0,791.9,6460.51,19915.65
Kuehne_Nagel,London-Singapore,2025-09-14,1440.0,0.0,0.0,1872.03,11356.85,14650.9
CMA_CGM,New_York-Hamburg,2025-04-13,0.0,0.0,0.0,523.36,21993.86,5324.93
Kuehne_Nagel,New_York-Hamburg,2024-12-16,8640.0,4320.0,7200.0,7200.0,61057.06,1192.62
FedEx,Shanghai-Rotterdam,2025-05-09,4320.0,0.0,0.0,0.0,186678.83,15675.31
COSCO,Los_Angeles-Tokyo,2025-04-25,0.0,0.0,0.0,1197.6,6932.83,14108.13
DHL,Rotterdam-New_York,2024-11-26,0.0,0.0,0.0,0.0,14037.07,4855.12
FedEx,New_York-Hamburg,2024-12-01,1440.0,0.0,0.0,0.0,76994.92,7743.39
CMA_CGM,Rotterdam-New_York,2025-02-03,1440.0,0.0,0.0,736.27,78611.38,15912.75
DHL,Los_Angeles-Tokyo,2025-08-26,-1157.0,0.0,0.0,261.51,41281.53,17811.7
Kuehne_Nagel,Rotterdam-New_York,2025-04-19,-317.0,0.0,0.0,1587.71,17983.72,865.11
DHL,Los_Angeles-Tokyo,2025-03-19,1440.0,0.0,0.0,1340.14,63381.01,5005.91
Kuehne_Nagel,Singapore-Hamburg,2024-11-13,1440.0,0.0,0.0,950.57,184076.54,320.87
FedEx,Rotterdam-New_York,2025-06-20,0.0,0.0,0.0,871.7,4641.83,4871.3
CMA_CGM,Mumbai-Dubai,2024-12-17,1440.0,0.0,0.0,183.22,68567.72,2236.52
Maersk,Mumbai-Dubai,2025-07-04,7200.0,1440.0,2400.0,2785.57,7237.5,2584.17
CMA_CGM,Shanghai-Los_Angeles,2025-05-13,1440.0,0.0,0.0,921.1,45012.18,15447.82
Kuehne_Nagel,Shanghai-Rotterdam,2025-04-06,2880.0,0.0,0.0,1283.58,20521.58,11438.7
UPS,Shanghai-Los_Angeles,2024-11-03,-1194.0,0.0,0.0,0.0,10879.2,14402.51
COSCO,Dubai-London,2025-09-13,0.0,0.0,0.0,0.0,16482.3,10662.2
MSC,Mumbai-Dubai,2025-04-15,-308.0,0.0,0.0,696.63,16038.45,11574.99
Maersk,Los_Angeles-Tokyo,2025-03-21,2880.0,0.0,0.0,600.82,44679.88,18009.04
DHL,Los_Angeles-Tokyo,2025-08-09,-212.0,0.0,0.0,1022.84,12871.68,16828.91
Maersk,London-Singapore,2024-10-20,-1146.0,0.0,0.0,3595.61,65692.11,11728.34
COSCO,Shanghai-Rotterdam,2025-03-24,1440.0,0.0,0.0,968.8,17720.97,7597.44
DHL,Hong_Kong-Tokyo,2024-11-19,2880.0,0.0,0.0,0.0,144901.17,11209.77
COSCO,Mumbai-Dubai,2025-04-16,0.0,0.0,0.0,562.83,3976.74,19196.2
DHL,Los_Angeles-Tokyo,2025-03-09,1440.0,0.0,0.0,1018.51,6483.55,16372.35
Maersk,Singapore-Hamburg,2025-03-25,2880.0,0.0,0.0,616.82,27664.08,4421.73
DHL,Mumbai-Dubai,2025-05-06,1440.0,0.0,0.0,574.23,246083.01,11400.71
DHL,Dubai-London,2024-10-21,0.0,0.0,0.0,1648.93,26404.48,4814.39
UPS,Singapore-Hamburg,2025-05-04,1440.0,0.0,0.0,467.08,30116.4,12582.39
CMA_CGM,Singapore-Hamburg,2025-03-27,-644.0,0.0,0.0,0.0,33697.51,2582.67
CMA_CGM,Dubai-London,2025-06-17,-501.0,0.0,0.0,642.39,58030.46,6138.28
MSC,Mumbai-Dubai,2025-08-08,2880.0,0.0,0.0,822.29,112778.11,8080.57
MSC,Shanghai-Los_Angeles,2025-01-26,4320.0,0.0,0.0,0.0,117406.98,12229.26
Kuehne_Nagel,Rotterdam-New_York,2025-07-06,0.0,0.0,0.0,1763.46,75060.53,4548.26
Kuehne_Nagel,Dubai-London,2024-10-07,4320.0,1440.0,600.0,2449.68,40017.63,9760.03
Kuehne_Nagel,London-Singapore,2025-03-01,2880.0,0.0,0.0,1870.08,15377.56,7399.44
UPS,New_York-Hamburg,2025-01-05,-1152.0,0.0,0.0,887.43,17745.24,18586.0
MSC,Los_Angeles-Tokyo,2025-08-12,0.0,0.0,0.0,0.0,72821.6,13673.2
COSCO,London-Singapore,2024-09-30,4320.0,0.0,0.0,379.98,14563.73,2210.04
Kuehne_Nagel,Los_Angeles-Tokyo,2025-07-15,0.0,0.0,0.0,0.0,126721.83,19103.94
Kuehne_Nagel,Shanghai-Rotterdam,2024-12-22,0.0,0.0,0.0,0.0,37495.99,10646.39
Maersk,Mumbai-Dubai,2025-05-11,4320.0,0.0,0.0,592.68,26024.42,19522.43
FedEx,Shanghai-Rotterdam,2024-10-27,2880.0,0.0,0.0,0.0,9489.83,4775.74
COSCO,Mumbai-Dubai,2024-10-16,-1219.0,0.0,0.0,1185.43,10836.65,12810.85
Kuehne_Nagel,Singapore-Hamburg,2025-03-12,1440.0,0.0,0.0,0.0,60751.51,14860.66
Kuehne_Nagel,Mumbai-Dubai,2025-02-09,0.0,0.0,0.0,317.37,28536.71,11528.31
Kuehne_Nagel,Shanghai-Rotterdam,2025-06-28,-925.0,0.0,0.0,1433.04,14131.23,173.02
FedEx,Mumbai-Dubai,2024-10-23,2880.0,0.0,0.0,2265.06,20503.6,16208.16
FedEx,Rotterdam-New_York,2025-04-27,1440.0,0.0,0.0,0.0,122793.96,3494.69
UPS,Mumbai-Dubai,2024-10-22,0.0,0.0,0.0,1908.1,4577.8,357.58
COSCO,Rotterdam-New_York,2025-09-26,2880.0,0.0,0.0,0.0,13061.59,14802.62
UPS,Shanghai-Los_Angeles,2025-09-11,0.0,0.0,0.0,1210.52,11488.81,17718.2
DHL,London-Singapore,2024-10-25,0.0,0.0,0.0,0.0,8737.07,12998.67
FedEx,London-Singapore,2025-09-26,1440.0,0.0,0.0,592.29,66520.26,901.65
Maersk,London-Singapore,2025-03-31,-359.0,0.0,0.0,1545.41,60914.67,2732.3
MSC,Hong_Kong-Tokyo,2024-10-11,7200.0,0.0,0.0,286.38,58650.89,14763.93
Maersk,Dubai-London,2025-01-18,0.0,0.0,0.0,1580.01,5827.78,12375.6
MSC,New_York-Hamburg,2025-03-06,0.0,0.0,0.0,659.55,11206.24,17486.18
FedEx,New_York-Hamburg,2024-12-07,0.0,0.0,0.0,681.94,12302.7,8040.42
FedEx,New_York-Hamburg,2025-07-24,4320.0,0.0,0.0,2647.55,57354.87,18348.23
FedEx,Singapore-Hamburg,2024-11-20,-397.0,0.0,0.0,1050.1,15073.21,12946.86
UPS,London-Singapore,2025-07-23,-536.0,0.0,0.0,1007.86,13733.56,4797.53
COSCO,Singapore-Hamburg,2025-06-05,0.0,0.0,0.0,1742.19,12595.27,5154.17
MSC,Singapore-Hamburg,2025-07-09,1440.0,0.0,0.0,1368.04,43955.73,12826.7
COSCO,London-Singapore,2025-06-06,4320.0,0.0,0.0,836.5,43978.89,12596.22
UPS,Hong_Kong-Tokyo,2025-03-11,-230.0,0.0,0.0,384.56,20809.75,12600.84
UPS,Mumbai-Dubai,2025-02-21,1440.0,0.0,0.0,0.0,201748.24,17766.82
CMA_CGM,Mumbai-Dubai,2025-09-10,-296.0,0.0,0.0,0.0,4257.63,16929.67
Maersk,Singapore-Hamburg,2025-02-24,0.0,0.0,0.0,0.0,13023.25,6874.83
Maersk,Rotterdam-New_York,2025-03-22,0.0,0.0,0.0,0.0,11950.44,19987.76
DHL,Mumbai-Dubai,2025-09-01,-629.0,0.0,0.0,1023.41,9721.01,4248.67
Kuehne_Nagel,Dubai-London,2025-09-20,4320.0,1440.0,600.0,2199.86,41490.43,10229.32
UPS,New_York-Hamburg,2025-09-16,1440.0,0.0,0.0,333.07,25526.62,18678.48
MSC,Rotterdam-New_York,2025-02-22,0.0,0.0,0.0,2585.39,21675.05,1980.89
CMA_CGM,Dubai-London,2025-02-21,-1298.0,0.0,0.0,0.0,27537.4,6803.05
CMA_CGM,Rotterdam-New_York,2024-10-30,5760.0,2880.0,1200.0,1398.29,16879.95,2982.94
Kuehne_Nagel,Hong_Kong-Tokyo,2025-06-21,1440.0,0.0,0.0,0.0,16045.12,15005.0
COSCO,Singapore-Hamburg,2025-06-13,5760.0,2880.0,3600.0,4414.97,2978.54,19626.84
Kuehne_Nagel,Dubai-London,2025-09-03,-1092.0,0.0,0.0,963.98,2648.71,8572.24
Kuehne_Nagel,New_York-Hamburg,2025-04-26,-118.0,0.0,0.0,0.0,26470.2,19985.98
Kuehne_Nagel,London-Singapore,2024-11-19,7200.0,4320.0,1800.0,2315.46,100188.46,17652.58
Maersk,Hong_Kong-Tokyo,2025-06-09,0.0,0.0,0.0,1428.33,11947.76,6532.76
UPS,New_York-Hamburg,2025-08-29,2880.0,0.0,0.0,556.38,40886.51,11355.36
DHL,Hong_Kong-Tokyo,2025-02-11,11520.0,4320.0,5400.0,5400.0,12590.1,12199.44
UPS,London-Singapore,2024-11-14,7200.0,1440.0,1200.0,2238.05,61059.05,19473.45
COSCO,New_York-Hamburg,2024-12-07,1440.0,0.0,0.0,0.0,14267.27,1294.57
FedEx,Los_Angeles-Tokyo,2025-04-25,0.0,0.0,0.0,0.0,65983.77,19050.64
Kuehne_Nagel,Shanghai-Los_Angeles,2025-02-28,-1274.0,0.0,0.0,1078.11,15596.47,18671.87
UPS,Singapore-Hamburg,2025-04-22,0.0,0.0,0.0,0.0,6884.86,13360.96
COSCO,Hong_Kong-Tokyo,2024-11-17,8640.0,1440.0,1200.0,1792.83,14559.6,7540.27
FedEx,Singapore-Hamburg,2025-07-08,-461.0,0.0,0.0,568.8,26764.09,2855.84
FedEx,London-Singapore,2024-12-24,0.0,0.0,0.0,273.65,18411.46,3094.92
Kuehne_Nagel,Shanghai-Los_Angeles,2025-08-19,1440.0,0.0,0.0,682.49,36913.64,12506.48
DHL,Rotterdam-New_York,2024-09-30,1440.0,0.0,0.0,985.01,7892.76,12847.6
MSC,Rotterdam-New_York,2025-07-19,0.0,0.0,0.0,1275.86,53015.85,9395.6
Maersk,Dubai-London,2024-10-07,0.0,0.0,0.0,0.0,46151.87,1382.41
UPS,Mumbai-Dubai,2025-01-22,2880.0,0.0,0.0,1035.74,12815.29,12753.87
FedEx,Rotterdam-New_York,2025-03-27,0.0,0.0,0.0,795.02,23203.6,2629.18
UPS,Mumbai-Dubai,2025-06-17,0.0,0.0,0.0,1273.26,45963.02,16424.54
MSC,Shanghai-Los_Angeles,2025-07-05,7200.0,2880.0,3600.0,3600.0,3512.02,7157.99
Maersk,Los_Angeles-Tokyo,2025-04-28,0.0,0.0,0.0,850.45,36161.66,19322.02
MSC,Singapore-Hamburg,2025-03-12,-122.0,0.0,0.0,0.0,2906.15,15749.52
Maersk,Los_Angeles-Tokyo,2025-04-23,1440.0,0.0,0.0,200.83,50469.51,2509.08
CMA_CGM,Singapore-Hamburg,2025-02-23,0.0,0.0,0.0,2033.76,71782.57,8463.71
Maersk,Shanghai-Los_Angeles,2025-08-14,0.0,0.0,0.0,0.0,43374.56,8793.06
Kuehne_Nagel,Dubai-London,2024-12-27,1440.0,0.0,0.0,1470.86,28246.08,19398.64
DHL,Singapore-Hamburg,2025-01-03,0.0,0.0,0.0,891.3,11305.86,19254.56
MSC,Los_Angeles-Tokyo,2025-03-26,0.0,0.0,0.0,0.0,56765.64,2015.75
FedEx,Shanghai-Los_Angeles,2025-02-10,15840.0,8640.0,3600.0,3600.0,5337.43,1239.36
Kuehne_Nagel,New_York-Hamburg,2024-11-28,7200.0,2880.0,4800.0,5510.58,12809.92,2421.57
CMA_CGM,New_York-Hamburg,2025-01-14,-889.0,0.0,0.0,305.47,42122.82,12915.56
DHL,Mumbai-Dubai,2024-12-11,5760.0,0.0,0.0,763.78,28212.81,5743.67
UPS,Hong_Kong-Tokyo,2025-09-28,1440.0,0.0,0.0,0.0,78364.96,802.4
Kuehne_Nagel,Hong_Kong-Tokyo,2025-09-03,11520.0,7200.0,6000.0,7160.75,65493.27,11676.04
MSC,Mumbai-Dubai,2025-07-07,1440.0,0.0,0.0,668.27,10473.08,8661.93
COSCO,Shanghai-Rotterdam,2025-07-23,0.0,0.0,0.0,1306.12,164366.04,6785.34
COSCO,Los_Angeles-Tokyo,2024-11-11,1440.0,0.0,0.0,582.77,9816.17,15339.71
FedEx,Singapore-Hamburg,2024-10-11,0.0,0.0,0.0,0.0,59333.0,15804.5
Maersk,London-Singapore,2025-08-09,2880.0,0.0,0.0,0.0,41334.7,16841.2
FedEx,Shanghai-Los_Angeles,2025-06-12,0.0,0.0,0.0,1110.42,12292.49,8999.34
COSCO,Hong_Kong-Tokyo,2025-03-10,0.0,0.0,0.0,0.0,2982.21,8362.83
UPS,Shanghai-Los_Angeles,2025-05-25,2880.0,0.0,0.0,265.95,39370.03,18463.01
CMA_CGM,Rotterdam-New_York,2025-07-23,0.0,0.0,0.0,622.2,150894.47,3102.99
CMA_CGM,Los_Angeles-Tokyo,2025-09-27,-763.0,0.0,0.0,1569.91,14574.32,3835.66
MSC,Singapore-Hamburg,2025-09-07,-962.0,0.0,0.0,474.62,24145.92,15938.69
CMA_CGM,London-Singapore,2025-09-09,0.0,0.0,0.0,911.37,12652.45,781.73
MSC,Dubai-London,2024-10-05,0.0,0.0,0.0,0.0,29657.99,18437.9
Kuehne_Nagel,Mumbai-Dubai,2024-12-31,1440.0,0.0,0.0,828.21,131659.23,16335.78
MSC,Los_Angeles-Tokyo,2024-12-18,2880.0,0.0,0.0,266.56,52392.9,2512.94
Kuehne_Nagel,Shanghai-Los_Angeles,2024-10-25,0.0,0.0,0.0,2346.59,14183.52,16299.38
MSC,Rotterdam-New_York,2024-11-07,1440.0,0.0,0.0,686.57,27616.36,16231.7
COSCO,Mumbai-Dubai,2025-05-17,0.0,0.0,0.0,0.0,7548.25,17818.85
COSCO,Los_Angeles-Tokyo,2024-10-12,0.0,0.0,0.0,1951.65,21886.98,16786.12
Maersk,Los_Angeles-Tokyo,2025-03-21,7200.0,1440.0,1800.0,1800.0,45286.66,13581.18
Kuehne_Nagel,Singapore-Hamburg,2025-05-19,-562.0,0.0,0.0,0.0,20802.79,2321.23
DHL,Dubai-London,2025-06-16,0.0,0.0,0.0,290.16,21429.91,18459.59
Kuehne_Nagel,London-Singapore,2025-06-29,5760.0,2880.0,1200.0,1592.1,4014.91,9308.79
MSC,Dubai-London,2025-09-02,1440.0,0.0,0.0,2965.77,49697.2,10979.06
MSC,Dubai-London,2024-10-17,-791.0,0.0,0.0,238.42,9757.04,12137.16
DHL,Rotterdam-New_York,2025-01-02,2880.0,0.0,0.0,1528.61,50102.16,2182.49
FedEx,Mumbai-Dubai,2025-07-13,-864.0,0.0,0.0,0.0,13828.79,108.43
MSC,Los_Angeles-Tokyo,2024-10-16,1440.0,0.0,0.0,0.0,59550.52,608.32
Maersk,New_York-Hamburg,2025-03-04,0.0,0.0,0.0,888.53,39046.49,14405.03
CMA_CGM,Shanghai-Los_Angeles,2025-03-18,1440.0,0.0,0.0,1056.31,51123.85,16705.71
CMA_CGM,Shanghai-Los_Angeles,2024-12-29,0.0,0.0,0.0,2493.56,29766.64,2618.43
UPS,New_York-Hamburg,2025-04-26,0.0,0.0,0.0,730.97,14639.06,9250.62
UPS,Dubai-London,2024-12-22,-782.0,0.0,0.0,831.51,20249.56,7690.03
CMA_CGM,Shanghai-Rotterdam,2025-07-18,0.0,0.0,0.0,1026.77,15456.64,16463.88
CMA_CGM,Rotterdam-New_York,2025-08-30,0.0,0.0,0.0,0.0,4262.18,14972.35
COSCO,London-Singapore,2025-07-27,1440.0,0.0,0.0,0.0,29236.56,11475.89
Maersk,Shanghai-Los_Angeles,2024-10-20,2880.0,0.0,0.0,884.94,4049.52,9561.84
DHL,Shanghai-Rotterdam,2024-11-22,2880.0,0.0,0.0,1288.17,3857.57,18557.31
UPS,Mumbai-Dubai,2025-04-12,7200.0,4320.0,7200.0,8421.28,45676.93,11216.84
COSCO,Singapore-Hamburg,2025-01-19,0.0,0.0,0.0,1483.9,33463.02,13771.82
COSCO,London-Singapore,2024-12-28,0.0,0.0,0.0,0.0,15489.16,19732.67
DHL,Dubai-London,2025-08-11,4320.0,0.0,0.0,831.94,28531.02,10055.8
COSCO,Shanghai-Los_Angeles,2025-09-19,0.0,0.0,0.0,0.0,33890.65,16172.73
Kuehne_Nagel,Shanghai-Rotterdam,2025-07-10,-1247.0,0.0,0.0,458.81,5994.26,11923.82
Maersk,New_York-Hamburg,2025-05-10,-1061.0,0.0,0.0,688.9,22433.99,2970.91
CMA_CGM,Shanghai-Los_Angeles,2025-01-30,7200.0,2880.0,4800.0,4800.0,4106.54,4267.23
MSC,Rotterdam-New_York,2025-05-11,5760.0,2880.0,1200.0,1200.0,18594.28,17377.26
DHL,Rotterdam-New_York,2025-05-19,1440.0,0.0,0.0,707.05,18060.39,4966.85
CMA_CGM,Mumbai-Dubai,2025-07-26,2880.0,0.0,0.0,1939.82,24200.59,2103.5
CMA_CGM,Hong_Kong-Tokyo,2025-06-17,5760.0,0.0,0.0,0.0,10222.83,14304.01
FedEx,Mumbai-Dubai,2025-08-12,-60.0,0.0,0.0,509.48,39055.71,4152.09
Kuehne_Nagel,Shanghai-Los_Angeles,2025-01-31,0.0,0.0,0.0,2057.93,12810.41,14963.85
DHL,Mumbai-Dubai,2024-12-30,0.0,0.0,0.0,1179.82,110647.39,14991.62
COSCO,Mumbai-Dubai,2025-01-24,1440.0,0.0,0.0,517.5,15134.16,14383.16
MSC,Shanghai-Rotterdam,2025-09-04,2880.0,0.0,0.0,538.38,14126.5,7528.24
DHL,Rotterdam-New_York,2024-11-23,-929.0,0.0,0.0,189.0,9172.94,10809.7
COSCO,Mumbai-Dubai,2025-06-12,1440.0,0.0,0.0,708.78,23970.8,17811.1
CMA_CGM,New_York-Hamburg,2025-04-19,1440.0,0.0,0.0,1367.06,12221.54,13636.63
MSC,New_York-Hamburg,2024-12-23,2880.0,0.0,0.0,2059.85,45498.24,9517.69
COSCO,Rotterdam-New_York,2025-03-08,0.0,0.0,0.0,905.25,38903.52,14990.96
Maersk,Hong_Kong-Tokyo,2025-01-23,-1219.0,0.0,0.0,965.5,86983.24,5578.75
COSCO,Shanghai-Rotterdam,2025-01-13,0.0,0.0,0.0,0.0,10534.69,19691.46
FedEx,Hong_Kong-Tokyo,2024-10-22,1440.0,0.0,0.0,0.0,7946.33,18876.08
Kuehne_Nagel,Singapore-Hamburg,2025-05-03,0.0,0.0,0.0,201.0,3637.55,12745.79
CMA_CGM,Shanghai-Los_Angeles,2025-05-16,4320.0,0.0,0.0,728.53,36063.5,19881.96
COSCO,Shanghai-Rotterdam,2025-09-05,1440.0,0.0,0.0,308.89,19186.57,5605.58
Kuehne_Nagel,Los_Angeles-Tokyo,2025-07-11,1440.0,0.0,0.0,996.22,25853.8,18087.19
UPS,Mumbai-Dubai,2025-09-18,5760.0,2880.0,4800.0,4800.0,96241.34,12902.81
UPS,Shanghai-Rotterdam,2024-12-06,0.0,0.0,0.0,0.0,9563.42,13367.47
Kuehne_Nagel,New_York-Hamburg,2025-05-30,-285.0,0.0,0.0,0.0,10877.49,15824.02
Kuehne_Nagel,Rotterdam-New_York,2025-06-19,-111.0,0.0,0.0,0.0,27388.66,14403.9
